    time        S        I          R
241 2.40 11459992 3.064236 4.92230805
242 2.41 11459992 3.069688 4.94752547
243 2.42 11459992 3.075150 4.97278776
244 2.43 11459992 3.080621 4.99809500
245 2.44 11459992 3.086103 5.02344727
246 2.45 11459992 3.091594 5.04884465
247 2.46 11459992 3.097095 5.07428721
248 2.47 11459992 3.102605 5.09977505
249 2.48 11459992 3.108126 5.12530824
250 2.49 11459992 3.113656 5.15088686
 [ reached 'max' / getOption("max.print") -- omitted 14751 rows ]
